"STUDY_ID","REVIEWERS","INCLUDE","Publication.Type","Authors","Book.Authors","Group.Authors","Book.Group.Authors","Researcher.Ids","ORCIDs","Book.Editors","Author...Arabic","Article.Title","Article.Title...SciELO","Article.Title...SciELO.1","Article.Title...Chinese","Article.Title...Russian","Patent.Number","Patent.Assignee","Source.Title...Arabic","Source.Title","Source.Title...Korean","Book.Series.Title","Book.Series.Subtitle","Volume","Issue","Special.Issue","Meeting.Abstract","Start.Page","End.Page","Article.Number","DOI","Book.DOI","Early.Access.Date","Supplement","Publication.Date","Publication.Year","Abstract","Abstract...Foreign","Abstract...English.Transliteration","Abstract...Foreign.1","Abstract...Korean","Conference.Title","Conference.Date","Conference.Sponsor","Conference.Location","Times.Cited..WoS.Core","Times.Cited..CSCD.","Times.Cited..RSCI","Times.Cited..ARCI","Times.Cited..BCI","Times.Cited..SCIELO","Times.Cited..All.Databases","X180.Day.Usage.Count","Since.2013.Usage.Count","ISSN","eISSN","ISBN","UT..Unique.ID.","Pubmed.Id","X"
"534","Kathryn","NO","J","Chen, Liming; Li, Jiangpeng; Tang, Yuanyuan; Wang, Siqing; Lu, Xiao; Cheng, Zhanwen; Zhang, Xuyang; Wu, Pengfei; Chang, Xinyi; Xia, Yu",NA,NA,NA,"zhang, xuyang/GQH-3712-2022; Xia, Yu/AAM-7471-2020","Xia, Yu/0000-0003-2842-6639; Li, Jiangpeng/0000-0001-5201-8622",NA,NA,"Typhoon-induced turbulence redistributed microplastics in coastal areas and reformed plastisphere community.","",NA,NA,"",NA,NA,NA,"Water research",NA,NA,NA,"204","",NA,NA,"117580","117580",NA,"10.1016/j.watres.2021.117580",NA,NA,NA,"2021-Oct-01","2021","The increasing microplastic pollution together with the plastisphere-associated ecological threats in coastal areas have aroused global concern. Tropical cyclones have been increased in both frequency and intensity under global warming, causing intense impact on the microplastics distribution and the structure of coastal ecosystems. However, until most currently, the extent to which typhoon impacts the microplastics and plastisphere community remains poorly known. This study analyzed the effects of Typhoon Wipha (Code: 1907) on microplastics abundance and composition in surface water and sediment crossed coastal areas of Shenzhen. Here we found a significant typhoon-induced increase in microplastics abundance in surface water, whereas an opposite trend was observed in sediment. Despite the evident transportation of microplastics from sediment to surface water by agitation, a possible microplastics influx was introduced by typhoon as evidenced by the large attribution of unknown force in source tracking analysis. Furthermore, typhoon had adeptly uniformed the plastisphere community in the sediment along the 190km costal line overnight. A significant increase of nitrogen fixer, Bradyrhizobiaceae, was observed ubiquitously after typhoon, which might alter the nitrogen cycling and increase eutrophic condition of the coastal ecological system. Together, this study expanded the knowledge about the impact of typhoon-induced influx of the microplastics on coastal biogeochemical cycling. Moreover, the microplastics and the plastisphere compositional pattern revealed here will underpin future studies on adsorption behavior, interfacial processes and ecotoxicity of the coastal microplastic pollution.","",NA,NA,NA,NA,NA,NA,NA,"15","0","0","0","10","0","15",NA,NA,"","1879-2448",NA,"MEDLINE:34469810","34469810",NA
"536","Kathryn","NO","J","diCenzo, George C; Finan, Turlough M",NA,NA,NA,"diCenzo, George C C/M-1876-2017","diCenzo, George C C/0000-0003-3889-6570",NA,NA,"Techniques for Large-Scale Bacterial Genome Manipulation and Characterization of the Mutants with Respect to In Silico Metabolic Reconstructions.","",NA,NA,"",NA,NA,NA,"Methods in molecular biology (Clifton, N.J.)",NA,NA,NA,"1716","",NA,NA,"291","314",NA,"10.1007/978-1-4939-7528-0_13",NA,NA,NA,"2018","2018","The rate at which all genes within a bacterial genome can be identified far exceeds the ability to characterize these genes. To assist in associating genes with cellular functions, a large-scale bacterial genome deletion approach can be employed to rapidly screen tens to thousands of genes for desired phenotypes. Here, we provide a detailed protocol for the generation of deletions of large segments of bacterial genomes that relies on the activity of a site-specific recombinase. In this procedure, two recombinase recognition target sequences are introduced into known positions of a bacterial genome through single cross-over plasmid integration. Subsequent expression of the site-specific recombinase mediates recombination between the two target sequences, resulting in the excision of the intervening region and its loss from the genome. We further illustrate how this deletion system can be readily adapted to function as a large-scale in vivo cloning procedure, in which the region excised from the genome is captured as a replicative plasmid. We next provide a procedure for the metabolic analysis of bacterial large-scale genome deletion mutants using the Biolog Phenotype MicroArray system. Finally, a pipeline is described, and a sample Matlab script is provided, for the integration of the obtained data with a draft metabolic reconstruction for the refinement of the reactions and gene-protein-reaction relationships in a metabolic reconstruction.","",NA,NA,NA,NA,NA,NA,NA,"2","0","0","0","1","0","2",NA,NA,"","1940-6029",NA,"MEDLINE:29222759","29222759",NA
"540","Kathryn","NO","J","Lagunas, B; Schafer, P; Gifford, M L",NA,NA,NA,"Lagunas, Beatriz/AAH-7514-2020","Lagunas, Beatriz/0000-0003-2372-7520; Gifford, Miriam/0000-0002-4005-2513",NA,NA,"Housing helpful invaders: the evolutionary and molecular architecture underlying plant root-mutualist microbe interactions.","",NA,NA,"",NA,NA,NA,"Journal of experimental botany",NA,NA,NA,"66","8",NA,NA,"2177","86",NA,"10.1093/jxb/erv038",NA,NA,NA,"2015-Apr","2015","Plant root rhizosphere interactions with mutualistic microbes are diverse and numerous, having evolved over time in response to selective pressures on plants to attain anchorage and nutrients. These relationships can be considered to be formed through a combination of architectural connections: molecular architecture interactions that control root-microbe perception and regulate the balance between host and symbiont and developmental architecture interactions that enable the microbes to be 'housed' in the root and enable the exchange of compounds. Recent findings that help to understand the common architecture that exists between nodulation and mycorrhizal interactions, and how this architecture could be re-tuned to develop new symbioses, are discussed here.","",NA,NA,NA,NA,NA,NA,NA,"14","1","0","0","13","1","15",NA,NA,"","1460-2431",NA,"MEDLINE:25743160","25743160",NA
"543","Kathryn","NO","J","Musallam, I I; Abo-Shehada, M; Omar, M; Guitian, J",NA,NA,NA,"Guitian, Javier/O-5744-2019; Guitian, Javier/O-1185-2019; Guitian, Javier/C-3022-2009","Guitian, Javier/0000-0003-0799-0476; Guitian, Javier/0000-0003-0799-0476; Guitian, Javier/0000-0003-0799-0476",NA,NA,"Cross-sectional study of brucellosis in Jordan: Prevalence, risk factors and spatial distribution in small ruminants and cattle.","",NA,NA,"",NA,NA,NA,"Preventive veterinary medicine",NA,NA,NA,"118","4",NA,NA,"387","96",NA,"10.1016/j.prevetmed.2014.12.020",NA,NA,NA,"2015-Mar-01","2015","Brucellosis is considered endemic in many Middle Eastern countries including Jordan. To determine the frequency, risk factors and spatial distribution of ruminant brucellosis in Jordan, a nationwide cross-sectional study was conducted. Small ruminant flocks (n=333) and cattle herds (n=204) were randomly selected, and their disease status was ascertained by testing individual serum samples using the Rose Bengal Test and a competitive ELISA (sheep and goats) and milk samples using an indirect ELISA (cattle). Information on putative risk factors was collected using standardized questionnaires. A logistic model with a binomial outcome was built to identify risk factors for being seropositive. The estimated true seroprevalence values were 18.1% (95% CI: 11-25.3) (cattle-only herds), 22.2% (95% CI: 16.5-28.8) (sheep flocks), 45.4% (95% CI: 30.3-61.6) (goat herds), 70.4% (95% CI: 55.5-84.9) (mixed sheep-goat flocks), 34.3% (95% CI: 28.4, 40.4) (all small ruminant flocks) and 38.5% (95% CI: 24.3-51.8) (mixed herds of cattle and small ruminants). Only 1.5% of small ruminant flocks were vaccinated. The seroprevalence was higher in northern areas, where livestock density is also higher. The logistic model fitted the data well and had a very high predictive ability. In the small ruminant model, five variables were significantly associated with a higher odds of seropositivity: lending/borrowing rams (OR=8.9, 95% CI: 3.0-26.1), feeding aborted material to dogs (OR=8.0, 95% CI: 3.5-18.1) the presence of goats (OR=6.9, 95% CI: 3.1-15.4), introducing new animals to the flock (OR=5.8, 95% CI: 2.5-13.6), and a large flock size (OR=2.2, 95% CI: 1.0-4.6). Conversely, separating newly introduced animals (OR=0.16, 95% CI: 0.05-0.47), separating animals that had aborted (OR=0.19, 95% CI: 0.08-0.46) and using disinfectants to clean pens (OR=0.37, 95% CI: 0.16-0.83) were significantly associated with a lower odds of being seropositive. The main risk factor for cattle herds being seropositive was the introduction of new animals (OR=11.7, 95% CI: 2.8-49.4); while separation of newly introduced animals (OR=0.09, 95% CI: 0.03-0.29), herd disinfection (OR=0.04, 95% CI: 0.01-0.15) and having calving pens (OR=0.14, 95% CI: 0.05-0.43) significantly reduced the odds of infection. Brucellosis is endemic at high levels across Jordan, and the current vaccination programme, which is limited to small ruminants, has very low coverage. A revised brucellosis control programme is required in Jordan. Given the high baseline prevalence, it should be based on vaccination accompanied by measures to promote hygiene and husbandry practices that minimize the risk of introduction and maintenance of Brucella spp., and thereby the risk of human infection.","",NA,NA,NA,NA,NA,NA,NA,"38","0","0","0","21","0","38",NA,NA,"","1873-1716",NA,"MEDLINE:25619944","25619944",NA
"545","Kathryn","NO","J","Zhang, Penghui; Fang, Zhenyu; Song, Yanyue; Wang, Shaowei; Bao, Lina; Liu, Mingyu; Dang, Yuejia; Wei, Yi; Zhang, Shi-Hong",NA,NA,NA,"","",NA,NA,"Aspartate Transaminase AST2 Involved in Sporulation and Necrotrophic Pathogenesis in the Hemibiotrophs Magnaporthe oryzae and Colletotrichum graminicola.","",NA,NA,"",NA,NA,NA,"Frontiers in microbiology",NA,NA,NA,"13","",NA,NA,"864866","864866",NA,"10.3389/fmicb.2022.864866",NA,NA,NA,"2022","2022","Aspartate family includes five additional amino acids other than aspartate, among which most except aspartate have been reported for their action in pathogenesis by amino acid biosynthesis. However, how aspartate, the initial substrate of this family metabolic pathway, is involved in pathogenesis remains unknown. Here, we focused on aspartate transaminase (AST) that catalyzes transamination reaction between glutamate-aspartate in Magnaporthe oryzae. Three MoAST genes were bioinformatically analyzed, of which MoAST2 was uniquely upregulated when invasive hyphae switched to necrotrophic pathogenesis. MoAST2 deletion (DeltaMoast2) caused a drastic reduction in conidiogenesis and appressorium formation. Particularly, DeltaMoast2 was observed to be proliferated at the biotrophic phase but inhibited at the necrotrophic stage, and with invisible symptoms detected, suggesting a critical role in necrotrophic phase. Glutamate family restored the DeltaMoast2 defects but aspartate family did not, inferring that transamination occurs from aspartate to glutamine. MoAST2 is cytosolic and possessed H2O2 stress tolerance. In parallel, Colletotrichum graminicola AST2, CgAST2 was proven to be a player in necrotrophic anthracnose development. Therefore, conserved AST2 is qualified to be a drug target for disease control.","",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,"1664-302X","",NA,"MEDLINE:35479642","35479642",NA
"549","Kathryn","NO","J","Yamamoto, Masaya; Kitashiba, Hiroyasu; Nishio, Takeshi",NA,NA,NA,"","Yamamoto, Masaya/0000-0003-2031-0340",NA,NA,"Generation of Arabidopsis thaliana transformants showing the self-recognition activity of Brassica rapa.","",NA,NA,"",NA,NA,NA,"The Plant journal : for cell and molecular biology",NA,NA,NA,"111","2",NA,NA,"496","507",NA,"10.1111/tpj.15811",NA,NA,NA,"2022-07","2022","Self-incompatibility in the Brassicaceae family is governed by SRK and SCR, which are two highly polymorphic genes located at the S-locus. Previously, the Arabidopsis lyrata SRK and SCR genes were introduced into Arabidopsis thaliana to generate self-incompatible lines. However, there are no reports showing that Brassica SRK and SCR genes confer self-incompatibility in A. thaliana. Doing so would further advance the mechanistic understanding of self-incompatibility in Brassicaceae. Therefore, we attempted to generate A. thaliana transformants showing the self-recognition activity of Brassica rapa by introducing BrSCR along with a chimeric BrSRK (BrSRK chimera, in which the kinase domain of BrSRK was replaced with that of AlSKR-b). We found that the BrSRK chimera and BrSCR of B. rapa S-9 and S-46 haplotypes, but not those of S-29, S-44, and S-60 haplotypes, conferred self-recognition activity in A. thaliana. Analyses of A. thaliana transformants expressing mutant variants of the BrSRK-9 chimera and BrSCR-9 revealed that mutations at the amino acid residues involved in BrSRK9-BrSCR9 interaction caused defects in the self-incompatibility response. The method developed in this study for generating self-incompatible A. thaliana transformants showing B. rapa self-recognition activity will be useful for analysis of self-recognition mechanisms in Brassicaceae.","",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,"","1365-313X",NA,"MEDLINE:35560670","35560670",NA
"552","Kathryn","NO","J","Vunsh, Ron",NA,NA,NA,"","",NA,NA,"Methods for Functional Transgenics: Development of Highly Efficient Transformation Protocol in Brachypodium and Its Suitability for Advancing Brachypodium Transgenics.","",NA,NA,"",NA,NA,NA,"Methods in molecular biology (Clifton, N.J.)",NA,NA,NA,"1667","",NA,NA,"101","117",NA,"10.1007/978-1-4939-7278-4_9",NA,NA,NA,"2018","2018","Plant transformation is an invaluable technique in plant genomics by which an extra foreign DNA sequence is introduced into a plant genome. Changing the plant genome is leading to owning new genetic characteristics. Model plant is a keystone in a study of the comprehensive plant phylum. Here, I describe an efficient method to transform the plant species Brachypodium distachyon which, due to its characters, is developing to be an important plant model.","",NA,NA,NA,NA,NA,NA,NA,"2","0","0","0","0","0","2",NA,NA,"","1940-6029",NA,"MEDLINE:29039007","29039007",NA
"554","Kathryn","NO","J","Fei, Fan; Bowdish, Dawn M E; McCarry, Brian E",NA,NA,NA,"","Bowdish, Dawn/0000-0001-6823-2957",NA,NA,"Comprehensive and simultaneous coverage of lipid and polar metabolites for endogenous cellular metabolomics using HILIC-TOF-MS.","",NA,NA,"",NA,NA,NA,"Analytical and bioanalytical chemistry",NA,NA,NA,"406","15",NA,NA,"3723","33",NA,"10.1007/s00216-014-7797-5",NA,NA,NA,"2014-Jun","2014","The comprehensive metabolomic analyses using eukaryotic and prokaryotic cells are an effective way to identify biomarkers or biochemical pathways which can then be used to characterize disease states, differences between cell lines or inducers of cellular stress responses. One of the most commonly used extraction methods for comprehensive metabolomics is the Bligh and Dyer method (BD) which separates the metabolome into polar and nonpolar fractions. These fractions are then typically analysed separately using hydrophilic interaction liquid chromatography (HILIC) and reversed-phase (RP) liquid chromatography (LC), respectively. However, this method has low sample throughput and can also be biased to either polar or nonpolar metabolites. Here, we introduce a MeOH/EtOH/H2O extraction paired with HILIC-time-of-flight (TOF)-mass spectrometry (MS) for comprehensive and simultaneous detection of both polar and nonpolar metabolites that is compatible for a wide array of cellular species cultured in different growth media. This method has been shown to be capable of separating polar metabolites by a HILIC mechanism and classes of lipids by an adsorption-like mechanism. Furthermore, this method is scalable and offers a substantial increase in sample throughput compared to BD with comparable extraction efficiency. This method was able to cover 92.2% of the detectable metabolome of Gram-negative bacterium Sinorhizobium meliloti, as compared to 91.6% of the metabolome by a combination of BD polar (59.4%) and BD nonpolar (53.9%) fractions. This single-extraction HILIC approach was successfully used to characterize the endometabolism of Gram-negative and Gram-positive bacteria as well as mammalian macrophages.","",NA,NA,NA,NA,NA,NA,NA,"54","4","0","0","40","0","58",NA,NA,"","1618-2650",NA,"MEDLINE:24714971","24714971",NA
"559","Kathryn","NO","J","Leibrock, Nils V; Santegoets, Joris; Mooijman, Paul J W; Yusuf, Filemon; Zuijdgeest, Xander C L; Zutt, Esmee A; Jacobs, Josette G M; Schaart, Jan G",NA,NA,NA,"","Zuijdgeest, Xander/0000-0002-0209-1378",NA,NA,"The biological feasibility and social context of gene-edited, caffeine-free coffee.","",NA,NA,"",NA,NA,NA,"Food science and biotechnology",NA,NA,NA,"31","6",NA,NA,"635","655",NA,"10.1007/s10068-022-01082-3",NA,NA,NA,"2022-Jun","2022","Coffee, especially the species Coffea arabica and Coffea canephora, is one of the world's most consumed beverages. The consumer demand for caffeine-free coffee is currently being met through chemical decaffeination processes. However, this method leads to loss of beverage quality. In this review, the feasibility of using gene editing to produce caffeine-free coffee plants is reviewed. The genes XMT (7-methylxanthosine methyltransferase) and DXMT (3,7-dimethylxanthine methyltransferase) were identified as candidate target genes for knocking out caffeine production in coffee plants. The possible effect of the knock-out of the candidate genes was assessed. Using Agrobacterium tumefaciens-mediated introduction of the CRISPR-Cas system to Knock out XMT or DXMT would lead to blocking caffeine biosynthesis. The use of CRISPR-Cas to genetically edit consumer products is not yet widely accepted, which may lead to societal hurdles for introducing gene-edited caffeine-free coffee cultivars onto the market. However, increased acceptance of CRISPR-Cas/gene editing on products with a clear benefit for consumers offers better prospects for gene editing efforts for caffeine-free coffee.","",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,"","2092-6456",NA,"MEDLINE:35646415","35646415",NA
"563","Kathryn","NO","J","McCue, Kent F; Gardner, Ethan; Chan, Ronald; Thilmony, Roger; Thomson, James",NA,NA,NA,"",", james/0000-0001-9847-1377",NA,NA,"Transgene stacking in potato using the GAANTRY system.","",NA,NA,"",NA,NA,NA,"BMC research notes",NA,NA,NA,"12","1",NA,NA,"457","457",NA,"10.1186/s13104-019-4493-8",NA,NA,NA,"2019 Jul 25","2019","OBJECTIVE: GAANTRY (Gene Assembly in Agrobacterium by Nucleic acid Transfer using Recombinase technologY) is a flexible and effective system for stably stacking multiple genes within an Agrobacterium virulence plasmid Transfer-DNA (T-DNA). We examined the ability of the GAANTRY Agrobacterium rhizogenes ArPORT1 '10-stack' strain to generate transgenic potato plants.RESULTS: The 28.5 kilobase 10-stack T-DNA, was introduced into Lenape potato plants with a 32% transformation efficiency. Molecular and phenotypic characterization confirmed that six of the seven tested independent transgenic lines carried the entire desired construct, demonstrating that the GAANTRY 10-stack strain can be used can be used in a tissue culture-based callus transformation method to efficiently generate transgenic potato plants. Analysis using droplet digital PCR showed that most of the characterized events carry one or two copies of the 10-stack transgenes and that 'backbone' DNA from outside of the T-DNA was absent in the transgenic plants. These results demonstrate that the GAANTRY system efficiently generates high quality transgenic potato plants with a large construct of stacked transgenes.","",NA,NA,NA,NA,NA,NA,NA,"4","0","0","0","1","0","4",NA,NA,"","1756-0500",NA,"MEDLINE:31345264","31345264",NA
"565","Kathryn","NO","J","Dupin, Simon; Klein, Joel; Rutten, Luuk; Huisman, Rik; Geurts, Rene",NA,NA,NA,"","Rutten, Luuk/0000-0002-6239-2404",NA,NA,"Pseudogenization of the rhizobium-responsive EXOPOLYSACCHARIDE RECEPTOR in Parasponia is a rare event in nodulating plants.","",NA,NA,"",NA,NA,NA,"BMC plant biology",NA,NA,NA,"22","1",NA,NA,"225","225",NA,"10.1186/s12870-022-03606-9",NA,NA,NA,"2022 Apr 30","2022","BACKGROUND: Nodule symbiosis with diazotrophic Frankia or rhizobium occurs in plant species belonging to ten taxonomic lineages within the related orders Fabales, Fagales, Cucurbitales, and Rosales. Phylogenomic studies indicate that this nitrogen-fixing nodulation trait has a single evolutionary origin. In legume model plants, the molecular interaction between plant and rhizobium microsymbiont is mapped to a significant degree. A specific LysM-type receptor kinase, LjEPR3 in Lotus japonicus and MtLYK10 in Medicago truncatula, was found to act in a secondary identity-based mechanism, controlling intracellular rhizobium infection. Furthermore, LjEPR3 showed to bind surface exopolysaccharides of Mesorhizobium loti, the diazotrophic microsymbiont of L. japonicus. EPR3 orthologous genes are not unique to legumes. Surprisingly, however, its ortholog EXOPOLYSACCHARIDE RECEPTOR (EPR) is pseudogenized in Parasponia, the only lineage of non-legume plants that nodulate also with rhizobium.RESULTS: Analysis of genome sequences showed that EPR3 orthologous genes are highly conserved in nodulating plants. We identified a conserved retrotransposon insertion in the EPR promoter region in three Parasponia species, which associates with defected transcriptional regulation of this gene. Subsequently, we studied the EPR gene of two Trema species as they represent the sister genus of Parasponia for which it is assumed it lost the nitrogen-fixing nodulation trait. Both Trema species possess apparently functional EPR genes that have a nodulation-specific expression profile when introduced into a Parasponia background. This indicates the EPR gene functioned in nodulation in the Parasponia-Trema ancestor.CONCLUSION: We conclude that nodule-specific expression of EPR3 orthologous genes is shared between the legume and Parasponia-Trema lineage, suggesting an ancestral function in the nitrogen-fixing nodulation trait. Pseudogenization of EPR in Parasponia is an exceptional case in nodulating plants. We speculate that this may have been instrumental to the microsymbiont switch -from Frankia to rhizobium- that has occurred in the Parasponia lineage and the evolution of a novel crack entry infection mechanism.","",NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","1",NA,NA,"","1471-2229",NA,"MEDLINE:35490231","35490231",NA
"567","Kathryn","NO","J","Pérez-Pérez, Reneé; Pérez-Martínez, Simón; Almeida-Acosta, Iván",NA,NA,NA,"","",NA,NA,"Efecto de la inoculación de PGPR aisladas de maíz en el crecimiento de este cultivo bajo condiciones controladas","Effect of the inoculation of PGPR isolated from corn on the growth of this crop under controlled conditions",NA,NA,"",NA,NA,NA,"Cultivos Tropicales",NA,NA,NA,"42","3",NA,NA,"e12","e12",NA,"",NA,NA,NA,"2021-09","2021","ABSTRACT The application of inoculants formulated based on plant growth promoting rhizobacteria in crops of agricultural interest such as corn, represents an ecological alternative to the use of chemicals in agriculture. On the other hand, the use of native strains for the inoculation of plants could represent an advantage over the use of alien strains and, therefore, improve crop production. Consequently, the present work aimed to evaluate the inoculation effect of 20 bacterial strains, isolated from the rhizosphere of corn and previously characterized, corresponding to the genera Stenotrophomonas, Pseudomonas, Rhizobium and Enterobacter, in the development of morphoagronomic variables of its own culture. For this, inoculants were prepared with each of the strains in liquid LB medium. The inoculation was carried out on the corn seeds sown in unsterilized Red Ferrallitic soil, at a rate of 300 μl of inoculum per seed. The experiment was established under controlled conditions of light, relative humidity, temperature and irrigation and it was determined: plant height, root length, aerial dry mass, root dry mass and concentration of total chlorophylls, 30 days after inoculation. The best results were obtained with treatments inoculated with Stenotrophomonas sp. INCA-FRr1, Stenotrophomonas sp. INCA-FRc24 and Rhizobium sp. INCA-FRc1. This study represents the basis for the conception of a new bioproduct destined for the fertilization of corn crop.","RESUMEN La aplicación de inoculantes formulados a base de rizobacterias promotoras del crecimiento vegetal, en cultivos de interés agrícola como el maíz, representa una alternativa ecológica al uso de químicos en la agricultura. Por otro lado, la utilización de cepas nativas para la inoculación de las plantas, podría representar una ventaja con respecto al uso de cepas alóctonas y, por lo tanto, mejorar la producción del cultivo. En consecuencia, el presente trabajo tuvo como objetivo evaluar el efecto de la inoculación de 20 cepas bacterianas, aisladas de la rizosfera de maíz y previamente caracterizadas, correspondientes a los géneros Stenotrophomonas, Pseudomonas, Rhizobium y Enterobacter, en el desarrollo de variables morfoagronómicas del propio cultivo. Para ello, se prepararon inoculantes con cada una de las cepas en medio LB líquido. La inoculación se realizó sobre las semillas de maíz sembradas en suelo Ferralítico Rojo no esterilizado, a razón de 300 μl de inóculo por semilla. El experimento se estableció en condiciones controladas de luz, humedad relativa, temperatura y riego y se determinó: altura de la planta, longitud radical, masa seca aérea, masa seca radical y concentración de clorofilas totales, a los 30 días después de la inoculación. Los mejores resultados se obtuvieron con los tratamientos inoculados con Stenotrophomonas sp. INCA-FRr1, Stenotrophomonas sp. INCA-FRc24 y Rhizobium sp. INCA-FRc1. Este estudio representa la base para la concepción de un nuevo bioproducto destinado a la fertilización del cultivo de maíz.",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,"1819-4087","",NA,"SCIELO:S0258-59362021000300012",NA,NA
"568","Kathryn","NO","J","Bai, Yang; Liang, Bin; Yun, Hui; Zhao, Youkang; Li, Zhiling; Qi, Mengyuan; Ma, Xiaodan; Huang, Cong; Wang, Aijie",NA,NA,NA,"Liang, Bin/CAI-9764-2022; Liang, Bin/AAQ-6362-2021; zhiling, li/AAS-4712-2021","Huang, Cong/0000-0001-8245-7749; liang, bin/0000-0003-1235-3498",NA,NA,"Combined bioaugmentation with electro-biostimulation for improved bioremediation of antimicrobial triclocarban and PAHs complexly contaminated sediments.","",NA,NA,"",NA,NA,NA,"Journal of hazardous materials",NA,NA,NA,"403","",NA,NA,"123937","123937",NA,"10.1016/j.jhazmat.2020.123937",NA,NA,NA,"2021-02-05","2021","Haloaromatic antimicrobial triclocarban (TCC) is an emerging refractory contaminant that commonly coexisted with conventional contaminants such as polycyclic aromatic hydrocarbons (PAHs). TCC may negatively affect the metabolic activity of sediment microorganisms and persist in environment; however, remediation methods that relieve the TCC inhibitory effect in sediments remain unknown. Here, a novel electro-biostimulation and bioaugmentation combined remediation system was proposed by the simultaneous introduction of a TCC-degrading Ochrobactrum sp. TCC-2 and electrode into the TCC and PAHs co-contaminated sediments. Results indicated the PAHs and TCC degradation efficiencies of the combined system were 2.9-3.0 and 4.6 times respectively higher than those of the control group (no electro-biostimulation and no bioaugmentation treatments). The introduced strain TCC-2 and the enriched electroactive bacteria and PAHs degraders (e.g. Desulfobulbus, Clostridium, and Paenarthrobacter) synergistically contributed to the accelerated degradation of PAHs and TCC. The preferential elimination of the TCC inhibitory effect through bioaugmentation treatment could restore microbial functions by increasing the functional gene abundances related to various metabolic processes. This study offers new insights into the response of sediment functional communities to TCC stress, electro-biostimulation and bioaugmentation operations and provides a promising system for the enhanced bioremediation of the PAHs and TCC co-contaminated sediments.","",NA,NA,NA,NA,NA,NA,NA,"13","1","0","0","9","0","14",NA,NA,"","1873-3336",NA,"MEDLINE:33264985","33264985",NA
"569","Kathryn","NO","J","Han, Jung Yeon; Baek, So-Hyeon; Jo, Hye Jeong; Yun, Do Won; Choi, Yong Eui",NA,NA,NA,"Choi, Yong Eui/A-1447-2016","",NA,NA,"Genetically modified rice produces ginsenoside aglycone (protopanaxadiol).","",NA,NA,"",NA,NA,NA,"Planta",NA,NA,NA,"250","4",NA,NA,"1103","1110",NA,"10.1007/s00425-019-03204-4",NA,NA,NA,"2019-Oct","2019","MAIN CONCLUSION: Protopanaxadiol is dammarane-type tetracyclic triterpene sapogenin found in ginseng and hasa high medicinal values. We successfully constructed transgenic rice producing protopanaxadiol by introducingthe ginseng PgDDS and CYP716A47 genesin this crop plant. Protopanaxadiol (PPD), an aglycone of ginsenosides, possesses pleiotropic anticarcinogenesis activities in many cancers. Here, we constructed transgenic rice overexpressing the Panax ginseng dammarenediol-II synthase gene (PgDDS) and protopanaxadiol synthase gene (CYP716A47) driven by a rice endosperm-specific alpha-globulin promoter. Among more than 50 independent lines, five transgenic lines were selected. The introduction of the genes in the T1 generation of the transgenic lines was confirmed by genomic PCR. The expression of the introduced genes in T2 seeds was confirmed by qPCR. Methanol extracts of transgenic rice grains were analyzed by LC/MS to detect the production of PPD and dammarenediol-II (DD). The production of both PPD and DD was identified not only by comparing the retention times but also mass fraction patterns of authentic PPD and DD standards. The mean concentrations of PPD and DD in rice grains were 16.4 and 4.5g/g dry weight, respectively. The invention of genetically engineered rice grains producing PPD and DD can be applied to rice breeding to reinforce new medicinal values.","",NA,NA,NA,NA,NA,NA,NA,"6","0","0","0","3","0","6",NA,NA,"","1432-2048",NA,"MEDLINE:31168665","31168665",NA
"575","Kathryn","NO","J","Xu, Xinran; Huang, Runye; Yin, Wen-Bing",NA,NA,NA,"Yin, Wen-Bing/AAF-4825-2021","Xu, Xinran/0000-0003-3060-8554; yin, wen bing/0000-0002-9184-3198",NA,NA,"An Optimized and Efficient CRISPR/Cas9 System for the Endophytic Fungus Pestalotiopsis fici.","",NA,NA,"",NA,NA,NA,"Journal of fungi (Basel, Switzerland)",NA,NA,NA,"7","10",NA,NA,"","",NA,"10.3390/jof7100809",NA,NA,NA,"2021 Sep 28","2021","Endophytic fungi are emerging as attractive producers of natural products with diverse bioactivities and novel structures. However, difficulties in the genetic manipulation of endophytic fungi limit the search of novel secondary metabolites. In this study, we improved the polyethylene glycol (PEG)-mediated protoplast transformation method by introducing the CRISPR/Cas9 system into endophytic fungus Pestalotiopsis fici. Using this approach, we performed genome editing such as site-specific gene insertion, dual-locus mutations, and long DNA fragment deletions in P. fici efficiently. The average efficiency for site-specific gene insertion and two-site gene editing was up to 48.0% and 44.4%, respectively. In addition, the genetic manipulation time with long DNA fragment (5-10 kb) deletion was greatly shortened to one week in comparison with traditional methods such as Agrobacterium tumefaciens-mediated transformation (ATMT). Taken together, the development of the CRISPR/Cas9 system in the endophytic fungus will accelerate the discovery of novel natural products and further biological study.","",NA,NA,NA,NA,NA,NA,NA,"3","0","0","0","1","0","3",NA,NA,"","2309-608X",NA,"MEDLINE:34682231","34682231",NA
