STUDY_ID,REVIEWERS,INCLUDE,Publication.Type,Authors,Book.Authors,Group.Authors,Book.Group.Authors,Researcher.Ids,ORCIDs,Book.Editors,Author...Arabic,Article.Title,Article.Title...SciELO,Article.Title...SciELO.1,Article.Title...Chinese,Article.Title...Russian,Patent.Number,Patent.Assignee,Source.Title...Arabic,Source.Title,Source.Title...Korean,Book.Series.Title,Book.Series.Subtitle,Volume,Issue,Special.Issue,Meeting.Abstract,Start.Page,End.Page,Article.Number,DOI,Book.DOI,Early.Access.Date,Supplement,Publication.Date,Publication.Year,Abstract,Abstract...Foreign,Abstract...English.Transliteration,Abstract...Foreign.1,Abstract...Korean,Conference.Title,Conference.Date,Conference.Sponsor,Conference.Location,Times.Cited..WoS.Core,Times.Cited..CSCD.,Times.Cited..RSCI,Times.Cited..ARCI,Times.Cited..BCI,Times.Cited..SCIELO,Times.Cited..All.Databases,X180.Day.Usage.Count,Since.2013.Usage.Count,ISSN,eISSN,ISBN,UT..Unique.ID.,Pubmed.Id,X
665,Kim,NO,J,"Hamid, Azzmer Azzar Abdul; Hamid, Tengku Haziyamin Tengku Abdul; Wahab, Roswanira Abdul; Omar, Mohd Shahir Shamsir; Huyop, Fahrul",NA,,NA,"Wahab, Roswanira Abdul/AAB-6983-2020; Huyop, Fahrul Zaman/H-4287-2018; Wahab, Roswanira Abdul/ABF-7351-2020; Shamsir, Mohd Shahir/AAG-1097-2021; Hamid, Tengku Haziyamin Tengku Abdul/AAX-4401-2020","Wahab, Roswanira Abdul/0000-0002-9982-6587; Huyop, Fahrul Zaman/0000-0003-3978-4087; Shamsir, Mohd Shahir/0000-0002-1191-1294; Hamid, Tengku Haziyamin Tengku Abdul/0000-0001-8223-481X",NA,NA,An S188V mutation alters substrate specificity of non-stereospecific alpha-haloalkanoic acid dehalogenase E (DehE).,,NA,NA,,NA,NA,NA,PloS one,NA,NA,NA,10,3,NA,NA,e0121687,e0121687,NA,10.1371/journal.pone.0121687,NA,NA,NA,2015,2015,"The non-stereospecific alpha-haloalkanoic acid dehalogenase E (DehE) degrades many halogenated compounds but is ineffective against beta-halogenated compounds such as 3-chloropropionic acid (3CP). Using molecular dynamics (MD) simulations and site-directed mutagenesis we show here that introducing the mutation S188V into DehE improves substrate specificity towards 3CP. MD simulations showed that residues W34, F37, and S188 of DehE were crucial for substrate binding. DehE showed strong binding ability for D-2-chloropropionic acid (D-2CP) and L-2-chloropropionic acid (L-2CP) but less affinity for 3CP. This reduced affinity was attributed to weak hydrogen bonding between 3CP and residue S188, as the carboxylate of 3CP forms rapidly interconverting hydrogen bonds with the backbone amide and side chain hydroxyl group of S188. By replacing S188 with a valine residue, we reduced the inter-molecular distance and stabilised bonding of the carboxylate of 3CP to hydrogens of the substrate-binding residues. Therefore, the S188V can act on 3CP, although its affinity is less strong than for D-2CP and L-2CP as assessed by Km. This successful alteration of DehE substrate specificity may promote the application of protein engineering strategies to other dehalogenases, thereby generating valuable tools for future bioremediation technologies.",,,NA,NA,NA,NA,NA,NA,14,0,0,0,9,0,14,NA,NA,,1932-6203,NA,MEDLINE:25816329,25816329,NA
672,Kim,NO,J,"Golshani, Maryam; Rafati, Sima; Nejati-Moheimani, Mehdi; Ghasemian, Melina; Bouzari, Saeid",NA,,NA,"Rafati, Sima/L-2202-2017; Golshani, Maryam/AAX-6126-2021; bouzari, saied/L-3029-2017","Rafati, Sima/0000-0002-7221-1320; bouzari, saied/0000-0001-8835-3801; Golshani, Maryam/0000-0002-4424-6470",NA,NA,"Comparison of potential protection conferred by three immunization strategies (protein/protein, DNA/DNA, and DNA/protein) against Brucella infection using Omp2b in BALB/c Mice.",,NA,NA,,NA,NA,NA,Veterinary microbiology,NA,NA,NA,197,,NA,NA,47,52,NA,10.1016/j.vetmic.2016.10.027,NA,NA,NA,2016-Dec-25,2016,"In the present study, immunogenicity and protective efficacy of the Brucella outer membrane protein 2b (Omp2b) was evaluated in BALB/c mice using Protein/Protein, DNA/DNA and DNA/Protein vaccine strategies. Immunization of mice with three vaccine regimens elicited a strong specific IgG response (higher IgG2a titers over IgG1 titers) and provided Th1-oriented immune response. Vaccination of BALB/c mice with the DNA/Pro regimen induced higher levels of IFN-gamma/IL-2 and conferred more protection levels against B. melitenisis and B. abortus challenge than did the protein or DNA alone. In conclusion, Omp2b is able to stimulate specific immune responses and to confer cross protection against B. melitensis and B. abortus infection. Therefore, it could be introduced as a new potential candidate for the development of a subunit vaccine against Brucella infection.",,,NA,NA,NA,NA,NA,NA,12,1,0,0,10,0,14,NA,NA,,1873-2542,NA,MEDLINE:27938682,27938682,NA
680,Kim,NO,J,"Dessoky, Eldessoky S; Ismail, Roba M; Elarabi, Nagwa I; Abdelhadi, Abdelhadi A; Abdallah, Naglaa A",NA,,NA,"Aboelhana, Eldessoky/AGG-2645-2022; Abdallah, Naglaa A/M-8131-2016","Aboelhana, Eldessoky/0000-0001-8752-3450; Abdallah, Naglaa A/0000-0002-9290-5944; Abdelhadi, Abdelhadi Abdallah/0000-0003-4700-4490",NA,NA,Improvement of sugarcane for borer resistance using Agrobacterium mediated transformation of cry1Ac gene.,,NA,NA,,NA,NA,NA,GM crops & food,NA,NA,NA,12,1,NA,NA,47,56,NA,10.1080/21645698.2020.1809318,NA,NA,NA,2021-Jan-01,2021,"The sugarcane (Saccharum X officinarum) is one of the most important crops used to produce sugar and raw material for biofuel in the world. One of the main causes for sucrose content and yield losses is the attack by insect. In this investigation, cry1Ac gene was introduced into sugarcane variety GT54-9(C9) using the Agrobacterium tumefaciens transformation method for transgenic sugarcane production presenting insect-resistance. The A. tumefaciens strain GV1303 including pARTcry1Ac vector was used for the production of transformed sugarcane. The Bacillus thuringiensis cry gene were successfully used to produce transgenic plants used for the improvement of both agronomic efficiency and product quality by acquiring insect resistance. PCR and Southern hybridization techniques were used to confirm the cry1Ac gene incorporation into sugarcane genome. Transformation percentage was 22.2% using PCR analysis with specific primers for cry1Ac and npt-II (Neomycin phosphotransferase) genes. The expression of cry1Ac gene was determined using reverse transcriptase polymerase chain reaction (RT-PCR), QuickStix test, and insect bioassays. Bioassays for transformed sugarcane plants showed high level of toxicity to Sesamia cretica giving 100% mortality of the larvae. Sugarcane insect resistance was improved significantly by using cry1Ac gene transformation.",,,NA,NA,NA,NA,NA,NA,11,0,0,0,6,0,11,NA,NA,,2164-5701,NA,MEDLINE:32862762,32862762,NA
681,Kim,NO,J,"Danilo, Benoit; Montes, Emilie; Archambeau, Heloise; Lode, Maryse; Rousseau-Gueutin, Mathieu; Chevre, Anne-Marie; Mazier, Marianne",NA,,NA,,"Rousseau-gueutin, Mathieu/0000-0002-1130-1090; Danilo, Benoit/0000-0002-0360-282X",NA,NA,I-SceI and customized meganucleases-mediated genome editing in tomato and oilseed rape.,,NA,NA,,NA,NA,NA,Transgenic research,NA,NA,NA,31,1,NA,NA,87,105,NA,10.1007/s11248-021-00287-2,NA,NA,NA,2022-02,2022,"Meganucleases are rare cutting enzymes that can generate DNA modifications and are part of the plant genome editing toolkit although they lack versatility. Here, we evaluated the use of two meganucleases, I-SceI and a customized meganuclease, in tomato and oilseed rape. Different strategies were explored for the use of these meganucleases. The activity of a customized and a I-SceI meganucleases was first estimated by the use of a reporter construct GFFP with the target sequences and enabled to demonstrate that both meganucleases can generate double-strand break and HDR mediated recombination in a reporter gene. Interestingly, I-SceI seems to have a higher DSB efficiency than the customized meganuclease: up to 62.5% in tomato and 44.8% in oilseed rape. Secondly, the same exogenous landing pad was introduced in both species. Despite being less efficient compared to I-SceI, the customized meganuclease was able to generate the excision of an exogenous transgene (large deletion of up to 3316bp) present in tomato. In this paper, we also present some pitfalls to be considered before using meganucleases (e.g., potential toxicity) for plant genome editing.",,,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,NA,NA,,1573-9368,NA,MEDLINE:34632562,34632562,NA
685,Kim,NO,J,"Wareth, Gamal; Melzer, Falk; Bottcher, Denny; El-Diasty, Mohamed; El-Beskawy, Mohamed; Rasheed, Nesma; Schmoock, Gernot; Roesler, Uwe; Sprague, Lisa D; Neubauer, Heinrich",NA,,NA,"Wareth, Gamal/AAA-8868-2021; Elbeskawy, mohamed A.A/N-1150-2018; Wareth, Gamal/I-1319-2019","Wareth, Gamal/0000-0001-6259-1932; Bottcher, Denny/0000-0001-8986-4873",NA,NA,Molecular typing of isolates obtained from aborted foetuses in Brucella-free Holstein dairy cattle herd after immunisation with Brucella abortus RB51 vaccine in Egypt.,,NA,NA,,NA,NA,NA,Acta tropica,NA,NA,NA,164,,NA,NA,267,271,NA,10.1016/j.actatropica.2016.09.019,NA,NA,NA,2016-Dec,2016,Bovine brucellosis is endemic in Egypt in spite of application of surveillance and control measures. An increase of abortions was reported in a Holstein dairy cattle herd with 600 animals in Damietta governorate in Egypt after immunisation with Brucella (B.) abortus RB51 vaccine. Twenty one (10.6%) of 197 vaccinated cows aborted after 3 months. All aborted cows had been tested seronegative for brucellosis in the past 3 years. B. abortus was isolated from four foetuses. Conventional biochemical and bacteriological identification and polymerase chain reaction (PCR) confirmed two B. abortus biovar (bv.) 1 smooth and two B. abortus rough strains. None of the B. abortus isolates were identified as RB51. Genotyping analysis by multiple locus of variable number tandem repeats analysis based on 16 markers (MLVA-16) revealed two different profiles with low genetic diversity. B. abortus bv1 was introduced in the herd and caused abortions.,,,NA,NA,NA,NA,NA,NA,7,0,0,0,6,0,7,NA,NA,,1873-6254,NA,MEDLINE:27664334,27664334,NA
687,Kim,NO,J,"Dang, Thu-Thuy T; Chen, Xue; Facchini, Peter J",NA,,NA,"DANG, THU-THUY/ADM-4345-2022","DANG, THU-THUY/0000-0002-6459-3664; Facchini, Peter/0000-0002-7693-290X",NA,NA,Acetylation serves as a protective group in noscapine biosynthesis in opium poppy.,,NA,NA,,NA,NA,NA,Nature chemical biology,NA,NA,NA,11,2,NA,NA,104,6,NA,10.1038/nchembio.1717,NA,NA,NA,2015-Feb,2015,"We have characterized four sequential enzymes that transform 1-hydroxy-N-methylcanadine to narcotoline hemiacetal, completing our elucidation of noscapine biosynthesis in opium poppy. Two cytochromes P450 catalyze hydroxylations at C13 and C8 on the protoberberine scaffold, the latter step inducing ring opening and the formation of an aldehyde moiety. Acetylation at C13 before C8 hydroxylation introduces a protective group subsequently hydrolyzed by a carboxylesterase, which triggers rearrangement to a cyclic hemiacetal.",,,NA,NA,NA,NA,NA,NA,52,4,0,0,44,0,61,NA,NA,,1552-4469,NA,MEDLINE:25485687,25485687,NA
688,Kim,NO,J,"Yuan, Meng; Fu, Gang; Sun, Yumei; Zhang, Dawei",NA,,NA,,,NA,NA,Biosynthesis and applications of curdlan.,,NA,NA,,NA,NA,NA,Carbohydrate polymers,NA,NA,NA,273,,NA,NA,118597,118597,NA,10.1016/j.carbpol.2021.118597,NA,NA,NA,2021-Dec-01,2021,"Curdlan is widely applied in the food and pharmaceutical industries. This review focuses on the biosynthetic pathways, regulatory mechanisms and metabolic engineering strategies for curdlan production. Firstly, curdlan biosynthesis is discussed. Furthermore, various strategies to increase curdlan production are summarized from four aspects, including the overexpression of genes for curdlan biosynthesis, weakening/knockdown of genes from competing pathways, increasing the supply of curdlan precursors, and optimization of fermentation conditions. Moreover, the emerging and advanced applications of curdlan are introduced. Finally, the challenges that are frequently encountered during curdlan biosynthesis are noted with a discussion of directions for curdlan production.",,,NA,NA,NA,NA,NA,NA,3,0,0,0,1,0,3,NA,NA,,1879-1344,NA,MEDLINE:34560997,34560997,NA
699,Kim,NO,J,"Lv, Pan-Long; Zhong, Liang; Dong, Qiu-Yi; Yang, Shi-Lei; Shen, Wei-Wei; Zhu, Quan-Song; Lai, Chun-Yu; Luo, An-Cheng; Tang, Youneng; Zhao, He-Ping",NA,,NA,"Tang, Youneng/AAG-9298-2021; Lv, Pan-Long/AAF-4355-2019","Lv, Pan-Long/0000-0001-5931-976X",NA,NA,The effect of electron competition on chromate reduction using methane as electron donor.,,NA,NA,,NA,NA,NA,Environmental science and pollution research international,NA,NA,NA,25,7,NA,NA,6609,6618,NA,10.1007/s11356-017-0937-7,NA,NA,NA,2018-Mar,2018,"We studied the effect of electron competition on chromate (Cr(VI)) reduction in a methane (CH4)-based membrane biofilm reactor (MBfR), since the reduction rate was usually limited by electron supply. A low surface loading of SO42- promoted Cr(VI) reduction. The Cr(VI) removal percentage increased from 60 to 70% when the SO42- loading increased from 0 to 4.7mgSO42-/m2-d. After the SO42- loading decreased back to zero, the Cr(VI) removal further increased to 90%, suggesting that some sulfate-reducing bacteria (SRB) stayed in the reactor to reduce Cr(VI). However, a high surface loading of SO42- (26.6mgSO42-/m2-d) significantly slowed down the Cr(VI) reduction to 40% removal, which was probably due to competition between Cr(VI) and SO42- reduction. Similarly, when 0.5mg/L of Se(VI) was introduced into the MBfR, Cr(VI) removal percentage slightly decreased to 60% and then increased to 80% when input Se(VI) was removed again. The microbial community strongly depended on the loadings of Cr(VI) and SO42-. In the sulfate effect experiment, three genera were dominant. Based on the correlation between the abundances of the three genera and the loadings of Cr(VI) and SO42-, we conclude that Methylocystis, a type II methanotroph, reduced both Cr(VI) and sulfate, Meiothermus only reduced Cr(VI), and Ferruginibacter only reduced SO42-.",,,NA,NA,NA,NA,NA,NA,17,2,0,0,16,0,19,NA,NA,,1614-7499,NA,MEDLINE:29255986,29255986,NA
703,Kim,NO,J,"Edgue, Gueven; Twyman, Richard M; Beiss, Veronique; Fischer, Rainer; Sack, Markus",NA,,NA,"Sack, Markus/K-6681-2013; Govers, Gerard/A-8298-2008; Sack, Markus/AAP-9252-2021; Twyman, Richard M/M-5016-2018","Sack, Markus/0000-0002-7380-9228; Govers, Gerard/0000-0001-9884-4778; Twyman, Richard M/0000-0002-8764-3003; Beiss, Veronique/0000-0002-0953-053X",NA,NA,Antibodies from plants for bionanomaterials.,,NA,NA,,NA,NA,NA,Wiley interdisciplinary reviews. Nanomedicine and nanobiotechnology,NA,NA,NA,9,6,NA,NA,,,NA,10.1002/wnan.1462,NA,NA,NA,2017-11,2017,"Antibodies are produced as part of the vertebrate adaptive immune response and are not naturally made by plants. However, antibody DNA sequences can be introduced into plants, and together with laboratory technologies that allow the design of antibodies recognizing any conceivable molecular structure, plants can be used as 'green factories' to produce any antibody at all. The advent of plant-based transient expression systems in particular allows the rapid, convenient, and safe production of antibodies, ranging from laboratory-scale expression to industrial-scale manufacturing. The key features of plant-based production include safety, speed, low cost, and convenience, allowing newcomers to rapidly master the technology and use it to its full advantage. Manufacturing in plants has recently achieved significant milestones and offers more than just an alternative to established microbial and mammalian cell platforms. The use of plants for product development in particular offers the power and flexibility to easily coexpress many different genes, allowing the plug-and-play construction of novel bionanomaterials, perfectly complementing existing approaches based on plant virus-like particles. As well as producing single antibodies for applications in medicine, agriculture, and industry, plants can be used to produce antibody-based supramolecular structures and scaffolds as a new generation of green bionanomaterials that promise a bright future based on clean and renewable nanotechnology applications. WIREs Nanomed Nanobiotechnol 2017, 9:e1462. doi: 10.1002/wnan.1462 For further resources related to this article, please visit the WIREs website.",,,NA,NA,NA,NA,NA,NA,17,0,0,0,12,0,17,NA,NA,,1939-0041,NA,MEDLINE:28345261,28345261,NA
715,Kim,NO,J,"Vyas, Meenal; Fisher, Tonja W; He, Ruifeng; Nelson, William; Yin, Guohua; Cicero, Joseph M; Willer, Mark; Kim, Ryan; Kramer, Robin; May, Greg A; Crow, John A; Soderlund, Carol A; Gang, David R; Brown, Judith K",NA,,NA,,"Vyas, Meenal/0000-0002-8513-2381",NA,NA,"Asian Citrus Psyllid Expression Profiles Suggest Candidatus Liberibacter Asiaticus-Mediated Alteration of Adult Nutrition and Metabolism, and of Nymphal Development and Immunity.",,NA,NA,,NA,NA,NA,PloS one,NA,NA,NA,10,6,NA,NA,e0130328,e0130328,NA,10.1371/journal.pone.0130328,NA,NA,NA,2015,2015,"The Asian citrus psyllid (ACP) Diaphorina citri Kuwayama (Hemiptera: Psyllidae) is the insect vector of the fastidious bacterium Candidatus Liberibacter asiaticus (CLas), the causal agent of citrus greening disease, or Huanglongbing (HLB). The widespread invasiveness of the psyllid vector and HLB in citrus trees worldwide has underscored the need for non-traditional approaches to manage the disease. One tenable solution is through the deployment of RNA interference technology to silence protein-protein interactions essential for ACP-mediated CLas invasion and transmission. To identify psyllid interactor-bacterial effector combinations associated with psyllid-CLas interactions, cDNA libraries were constructed from CLas-infected and CLas-free ACP adults and nymphs, and analyzed for differential expression. Library assemblies comprised 24,039,255 reads and yielded 45,976 consensus contigs. They were annotated (UniProt), classified using Gene Ontology, and subjected to in silico expression analyses using the Transcriptome Computational Workbench (TCW) (http://www.sohomoptera.org/ACPPoP/). Functional-biological pathway interpretations were carried out using the Kyoto Encyclopedia of Genes and Genomes databases. Differentially expressed contigs in adults and/or nymphs represented genes and/or metabolic/pathogenesis pathways involved in adhesion, biofilm formation, development-related, immunity, nutrition, stress, and virulence. Notably, contigs involved in gene silencing and transposon-related responses were documented in a psyllid for the first time. This is the first comparative transcriptomic analysis of ACP adults and nymphs infected and uninfected with CLas. The results provide key initial insights into host-parasite interactions involving CLas effectors that contribute to invasion-virulence, and to host nutritional exploitation and immune-related responses that appear to be essential for successful ACP-mediated circulative, propagative CLas transmission.",,,NA,NA,NA,NA,NA,NA,54,8,0,0,53,0,58,NA,NA,,1932-6203,NA,MEDLINE:26091106,26091106,NA
726,Kim,NO,J,"Oda, Yoshihisa",NA,,NA,,,NA,NA,VND6-induced Xylem Cell Differentiation in Arabidopsis Cell Cultures.,,NA,NA,,NA,NA,NA,"Methods in molecular biology (Clifton, N.J.)",NA,NA,NA,1544,,NA,NA,67,73,NA,10.1007/978-1-4939-6722-3_6,NA,NA,NA,2017,2017,"In vitro xylem differentiation is a powerful technique that can be used to elucidate the process of xylem development that occurs deep inside plant tissues in nature. The experimental procedure described here is designed to induce metaxylem vessel differentiation at exceptionally high frequency and synchronicity using genetically engineered Arabidopsis cell suspensions. By triggering a transcriptional switch, over 80 % of the cells synchronously differentiate into xylem cells within 32 h of treatment with estradiol. Exogenous marker genes can be transiently introduced into the cells by coculturing them with transformed Agrobacterium before inducing xylem differentiation. This system is fast, easy to handle, and highly compatible with molecular and cell biology techniques used to explore xylem cell differentiation.",,,NA,NA,NA,NA,NA,NA,3,0,0,0,3,0,3,NA,NA,,1940-6029,NA,MEDLINE:28050829,28050829,NA
727,Kim,NO,J,"Lolika, Paride O; Modnak, Chairat; Mushayabasa, Steady",NA,,NA,,"Mushayabasa, Steady/0000-0002-7423-2934",NA,NA,On the dynamics of brucellosis infection in bison population with vertical transmission and culling.,,NA,NA,,NA,NA,NA,Mathematical biosciences,NA,NA,NA,305,,NA,NA,42,54,NA,10.1016/j.mbs.2018.08.009,NA,NA,NA,2018-11,2018,"We introduce a new mathematical modeling framework that seek to improve our quantitative understanding of the influence of chronic brucellosis and culling control on brucellosis dynamics in periodic and non-periodic environments. We conduct both epidemic and endemic analysis, with a focus on the threshold dynamics characterized by the basic reproduction numbers. In addition, we also perform an optimal control study to explore optimal culling strategy in periodic and non-periodic environment.",,,NA,NA,NA,NA,NA,NA,10,0,0,0,3,0,10,NA,NA,,1879-3134,NA,MEDLINE:30138637,30138637,NA
730,Kim,NO,J,"Allard, S M; Ottesen, A R; Brown, E W; Micallef, S A",NA,,NA,,"Ottesen, Andrea/0000-0002-6425-7943",NA,NA,Insect exclusion limits variation in bacterial microbiomes of tomato flowers and fruit.,,NA,NA,,NA,NA,NA,Journal of applied microbiology,NA,NA,NA,NA,,NA,NA,,,NA,10.1111/jam.14087,NA,NA,NA,2018-Aug-26,2018,"AIMS: The effect of insect exclusion via netting on bacterial microbiota associated with field-grown tomato fruit and flowers was evaluated.METHODS AND RESULTS: Amplicon-based bacterial community profiling from insect-exposed plants and plants wrapped in nylon mosquito netting was conducted on total DNA extracted from tomato flower and mature unripe fruit washes. The V1-V3 region of the 16S rRNA gene was sequenced using Illumina MiSeq and analysed using qiime ver. 1.8. The carposphere supported significantly more phylogenetic diversity (PD) compared to the anthosphere, as measured by operational taxonomic unit richness (P=0·001) and Faith's PD (P=0·004). Flowers and fruit hosted distinct bacterial community structures (R2 = 0·27, P=0·001), with specific taxonomic differences in taxa that included the Xanthomonadaceae (higher in flowers), and the Pseudomonadaceae, Methylobacteriaceae and Rhizobiales (higher in fruit) (FDR-P<0·05). Bacterial community profiles of netted plants were overall statistically similar to non-netted plants for both flowers and fruit (P>0·10). However, less variation between samples was observed among flowers (~50% less, P=0·004) and green fruit (~10% less, P=0·038) collected from netted than non-netted plants.CONCLUSION: Insects may introduce or augment variability in bacterial diversity associated with tomato flowers and potentially green fruit surfaces.SIGNIFICANCE AND IMPACT OF THE STUDY: This work contributes to knowledge on microbiome dynamics of the tomato holobiont. Deciphering drivers of bacterial diversity and community structure of fruit crops could reveal processes important to agricultural management, such as competitive exclusion of pathogens and priming of plant defense mechanisms.",,,NA,NA,NA,NA,NA,NA,15,0,0,0,14,0,16,NA,NA,,1365-2672,NA,MEDLINE:30146755,30146755,NA
732,Kim,NO,J,"Noma, Satoshi; Kikuchi, Yosuke; Satou, Megumi; Tanaka, Tomoki; Takiya, Toshiyuki; Okusu, Hideki; Futo, Satoshi; Takabatake, Reona; Kitta, Kazumi; Mano, Junichi",NA,,NA,,"Kitta, Kazumi/0000-0002-3691-271X; Mano, Junichi/0000-0001-8212-5250; Satou, Megumi/0000-0002-1766-1070",NA,NA,"Simple, Precise, and Less Biased GMO Quantification by Multiplexed Genetic Element-Specific Digital PCR.",,NA,NA,,NA,NA,NA,Journal of AOAC International,NA,NA,NA,105,1,NA,NA,159,166,NA,10.1093/jaoacint/qsab138,NA,NA,NA,2022-Feb-04,2022,"BACKGROUND: To provide the consumer with choices of genetically modified organisms (GMO) or non-GMO, official food labeling systems were established in many countries. Because the threshold GMO content values were set to distinguish between non-GMO and GMO designations, GMO content quantification methods are required for ensuring the appropriateness of labeling.OBJECTIVE: As the number of GMOs is continuously increasing around the world, we set out to develop a low-cost, simple and less biased analytical strategy to cover all necessary detection targets.METHODS: Digital PCR methods are advantageous compared to the conventional quantitative real-time PCR methods. We developed a digital PCR-based GMO quantification method to evaluate the GMO content in maize grains. To minimize the analytical workload, we adopted multiplex digital PCR targeting the 35S promoter and the nopaline synthase terminator, which are genetic elements commonly introduced in many GMOs.RESULTS: Our method is significantly simpler and more precise than the conventional real-time PCR-based methods. Additionally, we found that this method enables quantification of the copy number of GMO DNA without double counting multiple elements (35S promoter and nopaline synthase terminator) tandemly placed in a recombinant DNA construct.CONCLUSION: This is the first report on the development of a genetically modified maize quantification method using a multiplexed genetic element-specific digital PCR method. The tandem effect we report here is quite useful for reducing the bias in the analytical results.HIGHLIGHTS: Multiplexed genetic element-specific digital PCR can simplify weight-based GMO quantification and thus should prove useful in light of the continuous increase in the number of GM events.",,,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,2,NA,NA,,1944-7922,NA,MEDLINE:34626115,34626115,NA
733,Kim,NO,J,"Chen, Chen; Liu, Xiaoqing; Li, Suzhen; Liu, Chenxu; Zhang, Yuling; Luo, Lili; Miao, Liqing; Yang, Wenzhu; Xiao, Zijian; Zhong, Yu; Li, Jiansheng; Chen, Rumei; Chen, Shaojiang",NA,,NA,,"Liu, Chenxu/0000-0003-0618-881X",NA,NA,Co-expression of transcription factors ZmC1 and ZmR2 establishes an efficient and accurate haploid embryo identification system in maize.,,NA,NA,,NA,NA,NA,The Plant journal : for cell and molecular biology,NA,NA,NA,111,5,NA,NA,1296,1307,NA,10.1111/tpj.15888,NA,NA,NA,2022-09,2022,"Because of their high efficiency during chromosome doubling, immature haploid maize (Zea mays L.) embryos are useful for doubled haploid production. The R1-nj marker is commonly used in doubled haploid breeding and has improved the efficiency of haploid identification. However, its effectiveness is limited by genetic background and environmental factors. We addressed this technical challenge by developing an efficient and accurate haploid embryo identification marker through co-expression of two transcription factor genes (ZmC1 and ZmR2) driven by the embryo-aleurone-specific bidirectional promoter PZmBD1 ; these factors can activate anthocyanin biosynthesis in the embryo and aleurone layer during early seed development. We developed a new haploid inducer, Maize Anthocyanin Gene InduCer 1 (MAGIC1), by introducing the transgenes into the haploid inducer line CAU6. MAGIC1 could identify haploids at 12days after pollination, which is nine days earlier than CAU6. Importantly, MAGIC1 increased haploid identification accuracy to 99.1%, compared with 88.3% for CAU6. In addition, MAGIC1 could effectively overcome the inhibition of anthocyanin synthesis in some germplasms. Furthermore, an upgraded anthocyanin marker was developed from ZmC1 and ZmR2 to generate MAGIC2, which could identify haploids from diploids due to differential anthocyanin accumulation in immature embryos, coleoptiles, sheaths, roots, leaves, and dry seeds. This haploid identification system is more efficient and accurate than the conventional R1-nj-based method, and it simplifies the haploid identification process. Therefore, this system provides technical support for large-scale doubled haploid line production.",,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,,1365-313X,NA,MEDLINE:35793378,35793378,NA
734,Kim,NO,J,"Hnatuszko-Konka, Katarzyna; Luchniak, Piotr; Wiktorek-Smagur, Aneta; Gerszberg, Aneta; Kowalczyk, Tomasz; Gatkowska, Justyna; Kononowicz, Andrzej K",NA,,NA,"Kowalczyk, Tomasz/W-7457-2018; Hnatuszko-Konka, Katarzyna/AAE-9349-2020","Kowalczyk, Tomasz/0000-0002-4559-5015; Hnatuszko-Konka, Katarzyna/0000-0001-8174-3268; Luchniak, Piotr/0000-0002-1506-8126; Kononowicz, Andrzej K./0000-0001-9950-5102; Gatkowska, Justyna/0000-0002-0559-1706",NA,NA,The pharmaceutics from the foreign empire: the molecular pharming of the prokaryotic staphylokinase in Arabidopsis thaliana plants.,,NA,NA,,NA,NA,NA,World journal of microbiology & biotechnology,NA,NA,NA,32,7,NA,NA,113,113,NA,10.1007/s11274-016-2070-z,NA,NA,NA,2016-Jul,2016,"Here, we present the application of microbiology and biotechnology for the production of recombinant pharmaceutical proteins in plant cells. To the best of our knowledge and belief it is one of few examples of the expression of the prokaryotic staphylokinase (SAK) in the eukaryotic system. Despite the tremendous progress made in the plant biotechnology, most of the heterologous proteins still accumulate to low concentrations in plant tissues. Therefore, the composition of expression cassettes to assure economically feasible level of protein production in plants remains crucial. The aim of our research was obtaining a high concentration of the bacterial anticoagulant factor-staphylokinase, in Arabidopsis thaliana seeds. The coding sequence of staphylokinase was placed under control of the beta-phaseolin promoter and cloned between the signal sequence of the seed storage protein 2S2 and the carboxy-terminal KDEL signal sequence. The engineered binary vector pATAG-sak was introduced into Arabidopsis thaliana plants via Agrobacterium tumefaciens-mediated transformation. Analysis of the subsequent generations of Arabidopsis seeds revealed both presence of the sak and nptII transgenes, and the SAK protein. Moreover, a plasminogen activator activity of staphylokinase was observed in the protein extracts from seeds, while such a reaction was not observed in the leaf extracts showing seed-specific activity of the beta-phaseolin promoter.",,,NA,NA,NA,NA,NA,NA,4,0,0,0,3,0,4,NA,NA,,1573-0972,NA,MEDLINE:27263008,27263008,NA
